Fecha,Tasa
6/10/2014,13.0165
6/11/2014,13.0085
6/12/2014,12.9757
6/13/2014,13.0068
6/16/2014,13.0463
6/17/2014,13.1147
6/18/2014,12.9812
6/19/2014,13.0215
6/20/2014,12.989
6/23/2014,13.026
6/24/2014,13.0622
6/25/2014,12.9999
6/26/2014,13.0172
6/27/2014,12.962
6/30/2014,12.9714
7/1/2014,12.9424
7/2/2014,12.9985
7/3/2014,12.9559
7/7/2014,13.0201
7/8/2014,12.9818
7/9/2014,12.9695
7/10/2014,12.9972
7/11/2014,12.9927
7/14/2014,12.9509
7/15/2014,12.9427
7/16/2014,12.9157
7/17/2014,12.995
7/18/2014,12.9512
7/21/2014,12.9694
7/22/2014,12.9413
7/23/2014,12.9302
7/24/2014,12.9611
7/25/2014,12.944
7/28/2014,13.003
7/29/2014,13.0661
7/30/2014,13.1485
7/31/2014,13.2154
8/1/2014,13.181
8/4/2014,13.1948
8/5/2014,13.289
8/6/2014,13.2374
8/7/2014,13.2772
8/8/2014,13.2485
8/11/2014,13.1819
8/12/2014,13.135
8/13/2014,13.1276
8/14/2014,13.0695
8/15/2014,13.0665
8/18/2014,13.0475
8/19/2014,13.0414
8/20/2014,13.1347
8/21/2014,13.1126
8/22/2014,13.137
8/25/2014,13.148
8/26/2014,13.0952
8/27/2014,13.084
8/28/2014,13.0853
8/29/2014,13.085
9/2/2014,13.1082
9/3/2014,13.097
9/4/2014,13.1465
9/5/2014,13.026
9/8/2014,13.136
9/9/2014,13.2015
9/10/2014,13.1935
9/11/2014,13.2298
9/12/2014,13.2555
9/15/2014,13.2335
9/16/2014,13.1572
9/17/2014,13.2437
9/18/2014,13.2327
9/19/2014,13.2098
9/22/2014,13.277
9/23/2014,13.3142
9/24/2014,13.275
9/25/2014,13.3838
9/26/2014,13.4452
9/29/2014,13.4961
9/30/2014,13.4252
10/1/2014,13.4517
10/2/2014,13.3772
10/3/2014,13.4802
10/6/2014,13.3927
10/7/2014,13.4775
10/8/2014,13.3355
10/9/2014,13.4327
10/10/2014,13.472
10/13/2014,13.445
10/14/2014,13.4452
10/15/2014,13.5273
10/16/2014,13.5575
10/17/2014,13.5207
10/20/2014,13.5302
10/21/2014,13.532
10/22/2014,13.553
10/23/2014,13.5595
10/24/2014,13.5602
10/27/2014,13.5452
10/28/2014,13.443
10/29/2014,13.494
10/30/2014,13.443
10/31/2014,13.4772
11/3/2014,13.6012
11/4/2014,13.5525
11/5/2014,13.5675
11/6/2014,13.6343
11/7/2014,13.533
11/10/2014,13.6065
11/11/2014,13.5997
11/12/2014,13.554
11/13/2014,13.604
11/14/2014,13.5315
11/17/2014,13.5875
11/18/2014,13.556
11/19/2014,13.6165
11/20/2014,13.6482
11/21/2014,13.6165
11/24/2014,13.6565
11/25/2014,13.6707
11/26/2014,13.72
11/28/2014,13.9355
12/1/2014,13.988
12/2/2014,14.096
12/3/2014,14.0965
12/4/2014,14.1533
12/5/2014,14.3525
12/8/2014,14.379
12/9/2014,14.417
12/10/2014,14.553
12/11/2014,14.778
12/12/2014,14.7613
12/15/2014,14.76
12/16/2014,14.7425
12/17/2014,14.555
12/18/2014,14.56
12/19/2014,14.6082
12/22/2014,14.6607
12/23/2014,14.752
12/24/2014,14.7102
12/26/2014,14.7052
12/29/2014,14.769
12/30/2014,14.731
12/31/2014,14.741
1/2/2015,14.8305
1/5/2015,14.938
1/6/2015,14.8907
1/7/2015,14.709
1/8/2015,14.667
1/9/2015,14.598
1/12/2015,14.647
1/13/2015,14.608
1/14/2015,14.482
1/15/2015,14.659
1/16/2015,14.5552
1/20/2015,14.6604
1/21/2015,14.7495
1/22/2015,14.6252
1/23/2015,14.6577
1/26/2015,14.572
1/27/2015,14.623
1/28/2015,14.754
1/29/2015,14.7971
1/30/2015,14.984
2/2/2015,14.86
2/3/2015,14.6492
2/4/2015,14.8815
2/5/2015,14.7842
2/6/2015,14.8602
2/9/2015,14.8322
2/10/2015,14.969
2/11/2015,15.0695
2/12/2015,14.9177
2/13/2015,14.8837
2/17/2015,14.9128
2/18/2015,14.8603
2/19/2015,14.9973
2/20/2015,15.0205
2/23/2015,15.0857
2/24/2015,14.9085
2/25/2015,14.925
2/26/2015,14.9905
2/27/2015,14.946
3/2/2015,15.01
3/3/2015,14.9898
3/4/2015,15.0445
3/5/2015,15.186
3/6/2015,15.4873
3/9/2015,15.4715
3/10/2015,15.614
3/11/2015,15.4978
3/12/2015,15.3935
3/13/2015,15.4797
3/16/2015,15.4125
3/17/2015,15.372
3/18/2015,15.0925
3/19/2015,15.275
3/20/2015,15.0555
3/23/2015,14.929
3/24/2015,14.939
3/25/2015,14.978
3/26/2015,15.1348
3/27/2015,15.2295
3/30/2015,15.2585
3/31/2015,15.2515
4/1/2015,15.1472
4/2/2015,14.9963
4/6/2015,14.911
4/7/2015,14.9238
4/8/2015,14.9007
4/9/2015,15.085
4/10/2015,15.2218
4/13/2015,15.377
4/14/2015,15.2579
4/15/2015,15.2679
4/16/2015,15.1658
4/17/2015,15.3225
4/20/2015,15.4518
4/21/2015,15.4302
4/22/2015,15.4405
4/23/2015,15.3487
4/24/2015,15.3742
4/27/2015,15.3464
4/28/2015,15.2515
4/29/2015,15.2198
4/30/2015,15.341
5/1/2015,15.5764
5/4/2015,15.4475
5/5/2015,15.3429
5/6/2015,15.3582
5/7/2015,15.3159
5/8/2015,15.1168
5/11/2015,15.359
5/12/2015,15.336
5/13/2015,15.2765
5/14/2015,15.0935
5/15/2015,15.0058
5/18/2015,15.1169
5/19/2015,15.1886
5/20/2015,15.1917
5/21/2015,15.2189
5/22/2015,15.2624
5/26/2015,15.2959
5/27/2015,15.2832
5/28/2015,15.3146
5/29/2015,15.378
6/1/2015,15.4853
6/2/2015,15.4317
6/3/2015,15.5184
6/4/2015,15.5373
6/5/2015,15.7115
6/8/2015,15.6296
6/9/2015,15.5806
6/10/2015,15.4389
6/11/2015,15.3492
6/12/2015,15.4032
6/15/2015,15.4364
6/16/2015,15.3905
6/17/2015,15.255
6/18/2015,15.3425
6/19/2015,15.3486
6/22/2015,15.338
6/23/2015,15.4002
6/24/2015,15.4991
6/25/2015,15.4808
6/26/2015,15.5582
6/29/2015,15.6873
6/30/2015,15.7389
7/1/2015,15.7784
7/2/2015,15.66
7/3/2015,15.7302
7/6/2015,15.713
7/7/2015,15.7971
7/8/2015,15.8484
7/9/2015,15.8153
7/10/2015,15.7137
7/13/2015,15.7003
7/14/2015,15.6616
7/15/2015,15.7822
7/16/2015,15.8307
7/17/2015,15.9266
7/20/2015,16.012
7/21/2015,16.0028
7/22/2015,16.1026
7/23/2015,16.2122
7/24/2015,16.2669
7/27/2015,16.2924
7/28/2015,16.275
7/29/2015,16.2905
7/30/2015,16.2678
7/31/2015,16.1088
8/3/2015,16.175
8/4/2015,16.299
8/5/2015,16.3742
8/6/2015,16.3249
8/7/2015,16.1575
8/10/2015,16.1589
8/11/2015,16.3149
8/12/2015,16.2785
8/13/2015,16.4009
8/14/2015,16.3747
8/17/2015,16.4279
8/18/2015,16.4023
8/19/2015,16.6213
8/20/2015,16.8032
8/21/2015,16.9871
8/24/2015,17.2011
8/25/2015,17.2091
8/26/2015,17.0129
8/27/2015,16.8754
8/28/2015,16.75
8/31/2015,16.7503
9/1/2015,16.9686
9/2/2015,16.8262
9/3/2015,16.7999
9/4/2015,16.9398
9/7/2015,16.9963
9/8/2015,16.8232
9/9/2015,16.826
9/10/2015,16.7736
9/11/2015,16.8387
9/14/2015,16.7524
9/15/2015,16.6882
9/16/2015,16.5484
9/17/2015,16.5996
9/18/2015,16.6523
9/21/2015,16.6624
9/22/2015,16.885
9/23/2015,17.1176
9/24/2015,16.8694
9/25/2015,16.972
9/28/2015,17.0692
9/29/2015,17.0243
9/30/2015,16.9177
10/1/2015,16.9229
10/2/2015,16.7588
10/5/2015,16.794
10/6/2015,16.6554
10/7/2015,16.6531
10/8/2015,16.4585
10/9/2015,16.432
10/12/2015,16.4599
10/13/2015,16.657
10/14/2015,16.4736
10/15/2015,16.3895
10/16/2015,16.426
10/19/2015,16.4886
10/20/2015,16.5611
10/21/2015,16.6557
10/22/2015,16.4765
10/23/2015,16.5919
10/26/2015,16.5298
10/27/2015,16.5452
10/28/2015,16.6388
10/29/2015,16.6301
10/30/2015,16.5021
11/2/2015,16.4417
11/3/2015,16.3983
11/4/2015,16.5361
11/5/2015,16.6049
11/6/2015,16.8075
11/9/2015,16.7734
11/10/2015,16.7536
11/11/2015,16.7307
11/12/2015,16.7378
11/13/2015,16.6833
11/16/2015,16.7705
11/17/2015,16.7253
11/18/2015,16.7356
11/19/2015,16.621
11/20/2015,16.5384
11/23/2015,16.5471
11/24/2015,16.5338
11/25/2015,16.5029
11/26/2015,16.561
11/27/2015,16.6268
11/30/2015,16.5768
12/1/2015,16.5215
12/2/2015,16.5645
12/3/2015,16.7111
12/4/2015,16.6552
12/7/2015,16.8876
12/8/2015,17.0217
12/9/2015,17.0652
12/10/2015,17.1924
12/11/2015,17.3925
12/14/2015,17.3145
12/15/2015,17.1121
12/16/2015,16.9832
12/17/2015,17.0483
12/18/2015,17.1383
12/21/2015,17.1614
12/22/2015,17.1913
12/23/2015,17.2225
12/24/2015,17.2468
12/25/2015,17.2394
12/28/2015,17.2421
12/29/2015,17.2532
12/30/2015,17.3822
12/31/2015,17.2075
1/1/2016,17.2626
1/4/2016,17.3092
1/5/2016,17.3371
1/6/2016,17.5383
1/7/2016,17.8464
1/8/2016,17.9354
1/11/2016,17.884
1/12/2016,17.8956
1/13/2016,17.948
1/14/2016,17.878
1/15/2016,18.2648
1/18/2016,18.2102
1/19/2016,18.2777
1/20/2016,18.5276
1/21/2016,18.7293
1/22/2016,18.4422
1/25/2016,18.6035
1/26/2016,18.4618
1/27/2016,18.4727
1/28/2016,18.3264
1/29/2016,18.1065
2/1/2016,18.2328
2/2/2016,18.4781
2/3/2016,18.17
2/4/2016,18.2806
2/5/2016,18.4396
2/8/2016,18.6714
2/9/2016,18.8015
2/10/2016,18.9387
2/11/2016,19.1476
2/12/2016,18.9083
2/15/2016,18.8317
2/16/2016,18.8835
2/17/2016,18.3653
2/18/2016,18.2961
2/19/2016,18.2208
2/22/2016,18.0792
2/23/2016,18.2084
2/24/2016,18.2134
2/25/2016,18.127
2/26/2016,18.2747
2/29/2016,18.136
3/1/2016,17.9116
3/2/2016,17.8255
3/3/2016,17.9233
3/4/2016,17.7746
3/7/2016,17.7498
3/8/2016,17.9278
3/9/2016,17.7628
3/10/2016,17.8063
3/11/2016,17.6987
3/14/2016,17.7456
3/15/2016,17.8893
3/16/2016,17.6005
3/17/2016,17.3192
3/18/2016,17.3934
3/21/2016,17.4116
3/22/2016,17.3334
3/23/2016,17.5894
3/24/2016,17.6102
3/25/2016,17.5386
3/28/2016,17.4341
3/29/2016,17.3447
3/30/2016,17.2319
3/31/2016,17.279
4/1/2016,17.3391
4/4/2016,17.487
4/5/2016,17.6946
4/6/2016,17.6539
4/7/2016,17.8761
4/8/2016,17.7763
4/11/2016,17.6483
4/12/2016,17.4813
4/13/2016,17.4298
4/14/2016,17.4453
4/15/2016,17.5529
4/18/2016,17.4355
4/19/2016,17.31
4/20/2016,17.2782
4/21/2016,17.4701
4/22/2016,17.4747
4/25/2016,17.5632
4/26/2016,17.3709
4/27/2016,17.3149
4/28/2016,17.271
4/29/2016,17.177
5/2/2016,17.2056
5/3/2016,17.6115
5/4/2016,17.7996
5/5/2016,17.8928
5/6/2016,17.868
5/9/2016,18.2024
5/10/2016,17.9894
5/11/2016,17.9924
5/12/2016,17.9703
5/13/2016,18.1705
5/16/2016,18.306
5/17/2016,18.2728
5/18/2016,18.4498
5/19/2016,18.4243
5/20/2016,18.3465
5/23/2016,18.5161
5/24/2016,18.487
5/25/2016,18.4852
5/26/2016,18.4544
5/27/2016,18.4751
5/30/2016,18.4855
5/31/2016,18.4672
6/1/2016,18.5217
6/2/2016,18.6774
6/3/2016,18.5919
6/6/2016,18.6688
6/7/2016,18.3561
6/8/2016,18.1175
6/9/2016,18.2481
6/10/2016,18.6328
6/13/2016,18.8394
6/14/2016,18.9352
6/15/2016,18.9127
6/16/2016,18.945
6/17/2016,18.8375
6/20/2016,18.6575
6/21/2016,18.6241
6/22/2016,18.4942
6/23/2016,18.2273
6/24/2016,18.9278
6/27/2016,19.181
6/28/2016,18.8366
6/29/2016,18.4839
6/30/2016,18.2804
7/1/2016,18.3605
7/4/2016,18.4206
7/5/2016,18.8182
7/6/2016,18.7379
7/7/2016,18.8288
7/8/2016,18.505
7/11/2016,18.4678
7/12/2016,18.3417
7/13/2016,18.3662
7/14/2016,18.3534
7/15/2016,18.6048
7/18/2016,18.3861
7/19/2016,18.5003
7/20/2016,18.6797
7/21/2016,18.577
7/22/2016,18.5463
7/25/2016,18.7761
7/26/2016,18.7746
7/27/2016,18.8259
7/28/2016,18.8928
7/29/2016,18.7527
8/1/2016,18.8647
8/2/2016,18.9346
8/3/2016,18.8876
8/4/2016,18.9077
8/5/2016,18.7542
8/8/2016,18.5533
8/9/2016,18.4369
8/10/2016,18.4152
8/11/2016,18.2294
8/12/2016,18.2602
8/15/2016,18.0776
8/16/2016,18.0614
8/17/2016,18.1395
8/18/2016,18.1891
8/19/2016,18.22
8/22/2016,18.2948
8/23/2016,18.5693
8/24/2016,18.4556
8/25/2016,18.3663
8/26/2016,18.5925
8/29/2016,18.6252
8/30/2016,18.8181
8/31/2016,18.7836
9/1/2016,18.7481
9/2/2016,18.5783
9/5/2016,18.565
9/6/2016,18.2762
9/7/2016,18.3797
9/8/2016,18.6727
9/9/2016,18.8986
9/12/2016,18.813
9/13/2016,19.086
9/14/2016,19.2734
9/15/2016,19.3453
9/16/2016,19.6106
9/19/2016,19.6902
9/20/2016,19.8113
9/21/2016,19.7409
9/22/2016,19.6148
9/23/2016,19.7893
9/26/2016,19.8772
9/27/2016,19.3904
9/28/2016,19.3801
9/29/2016,19.5213
9/30/2016,19.3852
10/3/2016,19.2859
10/4/2016,19.326
10/5/2016,19.2135
10/6/2016,19.2355
10/7/2016,19.3009
10/10/2016,18.9281
10/11/2016,18.9149
10/12/2016,18.9206
10/13/2016,18.925
10/14/2016,19.0079
10/17/2016,18.8731
10/18/2016,18.6162
10/19/2016,18.5225
10/20/2016,18.6206
10/21/2016,18.5946
10/24/2016,18.553
10/25/2016,18.5212
10/26/2016,18.6846
10/27/2016,18.8396
10/28/2016,18.9844
10/31/2016,18.8642
11/1/2016,19.2007
11/2/2016,19.3683
11/3/2016,19.1749
11/4/2016,19.0266
11/7/2016,18.5944
11/8/2016,18.3226
11/9/2016,19.844
11/10/2016,20.5754
11/11/2016,20.8492
11/14/2016,20.6906
11/15/2016,20.2695
11/16/2016,20.2085
11/17/2016,20.4286
11/18/2016,20.6435
11/21/2016,20.4495
11/22/2016,20.5949
11/23/2016,20.6446
11/24/2016,20.7441
11/25/2016,20.6538
11/28/2016,20.6303
11/29/2016,20.6236
11/30/2016,20.5743
12/1/2016,20.7785
12/2/2016,20.6281
12/5/2016,20.5943
12/6/2016,20.3939
12/7/2016,20.3354
12/8/2016,20.3172
12/9/2016,20.3894
12/12/2016,20.2144
12/13/2016,20.279
12/14/2016,20.4708
12/15/2016,20.3326
12/16/2016,20.4395
12/19/2016,20.3865
12/20/2016,20.4583
12/21/2016,20.5579
12/22/2016,20.7592
12/23/2016,20.6095
12/26/2016,20.6348
12/27/2016,20.7593
12/28/2016,20.7543
12/29/2016,20.7281
12/30/2016,20.7272
1/2/2017,20.7334
1/3/2017,21.1102
1/4/2017,21.4459
1/5/2017,21.4226
1/6/2017,21.2217
1/9/2017,21.3788
1/10/2017,21.8067
1/11/2017,21.8574
1/12/2017,21.7798
1/13/2017,21.4765
1/16/2017,21.7363
1/17/2017,21.5079
1/18/2017,21.9544
1/19/2017,21.9555
1/20/2017,21.5877
1/23/2017,21.3879
1/24/2017,21.5273
1/25/2017,21.0719
1/26/2017,21.2139
1/27/2017,20.8863
1/30/2017,20.7839
1/31/2017,20.8322
2/1/2017,20.7074
2/2/2017,20.5602
2/3/2017,20.3631
2/6/2017,20.5634
2/7/2017,20.6208
2/8/2017,20.4793
2/9/2017,20.3504
2/10/2017,20.3461
2/13/2017,20.2823
2/14/2017,20.2605
2/15/2017,20.2748
2/16/2017,20.3802
2/17/2017,20.4292
2/20/2017,20.3718
2/21/2017,20.0138
2/22/2017,19.9067
2/23/2017,19.6669
2/24/2017,19.9115
2/27/2017,19.911
2/28/2017,20.109
3/1/2017,19.8104
3/2/2017,19.999
3/3/2017,19.51
3/6/2017,19.6135
3/7/2017,19.4946
3/8/2017,19.6715
3/9/2017,19.8377
3/10/2017,19.6086
3/13/2017,19.6177
3/14/2017,19.667
3/15/2017,19.2215
3/16/2017,19.2654
3/17/2017,19.0772
3/20/2017,19.0013
3/21/2017,19.0999
3/22/2017,19.0263
3/23/2017,18.9286
3/24/2017,18.7579
3/27/2017,18.8918
3/28/2017,19.0296
3/29/2017,18.7068
3/30/2017,18.7145
3/31/2017,18.7249
4/3/2017,18.6721
4/4/2017,18.8257
4/5/2017,18.8302
4/6/2017,18.7478
4/7/2017,18.6662
4/10/2017,18.682
4/11/2017,18.7799
4/12/2017,18.5512
4/13/2017,18.581
4/14/2017,18.521
4/17/2017,18.4972
4/18/2017,18.5914
4/19/2017,18.8379
4/20/2017,18.7901
4/21/2017,18.8112
4/24/2017,18.7304
4/25/2017,18.863
4/26/2017,19.191
4/27/2017,19.027
4/28/2017,18.8206
5/1/2017,18.7408
5/2/2017,18.7698
5/3/2017,18.8638
5/4/2017,19.0489
5/5/2017,18.988
5/8/2017,19.2076
5/9/2017,19.1729
5/10/2017,19.0157
5/11/2017,18.8379
5/12/2017,18.8206
5/15/2017,18.7029
5/16/2017,18.6406
5/17/2017,18.7838
5/18/2017,18.8375
5/19/2017,18.7276
5/22/2017,18.662
5/23/2017,18.6339
5/24/2017,18.4433
5/25/2017,18.5034
5/26/2017,18.5157
5/29/2017,18.4744
5/30/2017,18.6987
5/31/2017,18.6199
6/1/2017,18.6439
6/2/2017,18.6812
6/5/2017,18.3435
6/6/2017,18.2372
6/7/2017,18.2259
6/8/2017,18.1984
6/9/2017,18.1721
6/12/2017,18.1349
6/13/2017,18.0528
6/14/2017,17.9196
6/15/2017,18.0433
6/16/2017,17.9129
6/19/2017,17.9579
6/20/2017,18.1921
6/21/2017,18.2387
6/22/2017,18.1154
6/23/2017,18.0072
6/26/2017,17.8694
6/27/2017,17.9871
6/28/2017,17.8515
6/29/2017,18.0432
6/30/2017,18.1203
7/3/2017,18.2271
7/4/2017,18.1985
7/5/2017,18.3028
7/6/2017,18.2577
7/7/2017,18.0912
7/10/2017,17.9515
7/11/2017,17.9089
7/12/2017,17.7758
7/13/2017,17.6841
7/14/2017,17.564
7/17/2017,17.5875
7/18/2017,17.4748
7/19/2017,17.5553
7/20/2017,17.4863
7/21/2017,17.6542
7/24/2017,17.7266
7/25/2017,17.7713
7/26/2017,17.5897
7/27/2017,17.7251
7/28/2017,17.7769
7/31/2017,17.8005
8/1/2017,17.8902
8/2/2017,17.8219
8/3/2017,17.8415
8/4/2017,17.889
8/7/2017,17.9275
8/8/2017,17.8512
8/9/2017,17.9473
8/10/2017,17.9722
8/11/2017,17.8321
8/14/2017,17.7705
8/15/2017,17.8072
8/16/2017,17.6625
8/17/2017,17.8493
8/18/2017,17.7107
8/21/2017,17.6553
8/22/2017,17.6603
8/23/2017,17.6861
8/24/2017,17.7259
8/25/2017,17.6151
8/28/2017,17.8713
8/29/2017,17.8413
8/30/2017,17.7173
8/31/2017,17.8863
9/1/2017,17.8139
9/4/2017,17.8723
9/5/2017,17.9005
9/6/2017,17.7879
9/7/2017,17.6724
9/8/2017,17.7114
9/11/2017,17.6741
9/12/2017,17.7278
9/13/2017,17.748
9/14/2017,17.6657
9/15/2017,17.6607
9/18/2017,17.76
9/19/2017,17.7979
9/20/2017,17.7688
9/21/2017,17.8801
9/22/2017,17.7454
9/25/2017,17.9247
9/26/2017,17.9552
9/27/2017,18.204
9/28/2017,18.1609
9/29/2017,18.2545
10/2/2017,18.2301
10/3/2017,18.2111
10/4/2017,18.2693
10/5/2017,18.4962
10/6/2017,18.5304
10/9/2017,18.6721
10/10/2017,18.8285
10/11/2017,18.7089
10/12/2017,18.9064
10/13/2017,18.9112
10/16/2017,19.0327
10/17/2017,18.7896
10/18/2017,18.8578
10/19/2017,18.8045
10/20/2017,18.9965
10/23/2017,19.0812
10/24/2017,19.2327
10/25/2017,19.04
10/26/2017,19.2043
10/27/2017,19.133
10/30/2017,19.2397
10/31/2017,19.1466
11/1/2017,19.0716
11/2/2017,18.982
11/3/2017,19.2032
11/6/2017,19.019
11/7/2017,19.1499
11/8/2017,19.0858
11/9/2017,19.0448
11/10/2017,19.1017
11/13/2017,19.1284
11/14/2017,19.166
11/15/2017,19.2509
11/16/2017,19.0558
11/17/2017,18.9173
11/20/2017,18.9958
11/21/2017,18.7736
11/22/2017,18.6379
11/23/2017,18.6241
11/24/2017,18.5575
11/27/2017,18.5819
11/28/2017,18.5415
11/29/2017,18.5648
11/30/2017,18.6284
12/1/2017,18.6333
12/4/2017,18.615
12/5/2017,18.7703
12/6/2017,18.8687
12/7/2017,18.9694
12/8/2017,18.9292
12/11/2017,19.0584
12/12/2017,19.187
12/13/2017,19.0092
12/14/2017,19.1381
12/15/2017,19.1175
12/18/2017,19.0841
12/19/2017,19.2123
12/20/2017,19.2212
12/21/2017,19.4644
12/22/2017,19.7498
12/25/2017,19.7481
12/26/2017,19.8658
12/27/2017,19.6893
12/28/2017,19.7213
12/29/2017,19.659
1/2/2018,19.5401
1/3/2018,19.3498
1/4/2018,19.2893
1/5/2018,19.1793
1/8/2018,19.2256
1/9/2018,19.2399
1/10/2018,19.2948
1/11/2018,19.2721
1/12/2018,19.0371
1/15/2018,18.8566
1/16/2018,18.7682
1/17/2018,18.7157
1/18/2018,18.605
1/19/2018,18.6353
1/22/2018,18.6832
1/23/2018,18.697
1/24/2018,18.5003
1/25/2018,18.6043
1/26/2018,18.4901
1/29/2018,18.6071
1/30/2018,18.76
1/31/2018,18.5999
2/1/2018,18.3447
2/2/2018,18.5949
2/5/2018,18.7848
2/6/2018,18.6077
2/7/2018,18.7994
2/8/2018,18.8949
2/9/2018,18.7006
2/12/2018,18.6077
2/13/2018,18.66
2/14/2018,18.5641
2/15/2018,18.5015
2/16/2018,18.5249
2/19/2018,18.5333
2/20/2018,18.7074
2/21/2018,18.837
2/22/2018,18.6051
2/23/2018,18.526
2/24/2018,18.526
2/25/2018,18.5623
2/26/2018,18.6672
2/27/2018,18.8416
2/28/2018,18.8384
3/1/2018,18.8438
3/2/2018,18.8375
3/3/2018,18.793
3/4/2018,18.8358
3/5/2018,18.7846
3/6/2018,18.8502
3/7/2018,18.71
3/8/2018,18.6368
3/9/2018,18.601
3/10/2018,18.599
3/11/2018,18.6208
3/12/2018,18.5886
3/13/2018,18.6006
3/14/2018,18.5798
3/15/2018,18.6992
3/16/2018,18.6804
3/17/2018,18.6804
3/18/2018,18.6905
3/19/2018,18.7111
3/20/2018,18.7497
3/21/2018,18.4459
3/22/2018,18.6768
3/23/2018,18.509
3/24/2018,18.509
3/25/2018,18.5052
3/26/2018,18.3299
3/27/2018,18.3739
3/28/2018,18.3231
3/29/2018,18.1802
3/30/2018,18.149
3/31/2018,18.149
4/1/2018,18.1964
4/2/2018,18.2408
4/3/2018,18.2231
4/4/2018,18.1127
4/5/2018,18.2344
4/6/2018,18.276
4/7/2018,18.276
4/8/2018,18.3055
4/9/2018,18.3457
4/10/2018,18.2518
4/11/2018,18.2057
4/12/2018,18.184
4/13/2018,18.034
4/14/2018,18.035
4/15/2018,18.0507
4/16/2018,18.0051
4/17/2018,18.0374
4/18/2018,18.0699
4/19/2018,18.4466
4/20/2018,18.5105
4/21/2018,18.519
4/22/2018,18.5334
4/23/2018,18.9415
4/24/2018,18.8122
4/25/2018,18.8603
4/26/2018,18.7712
4/27/2018,18.608
4/28/2018,18.608
4/29/2018,18.6501
4/30/2018,18.7106
5/1/2018,18.944
5/2/2018,19.1005
5/3/2018,19.052
5/4/2018,19.247
5/5/2018,19.247
5/6/2018,19.2666
5/7/2018,19.433
5/8/2018,19.5606
5/9/2018,19.5738
5/10/2018,19.242
5/11/2018,19.418
5/12/2018,19.418
5/13/2018,19.3492
5/14/2018,19.5898
5/15/2018,19.683
5/16/2018,19.5767
5/17/2018,19.7617
5/18/2018,19.948
5/19/2018,19.948
5/20/2018,19.8907
5/21/2018,19.8368
5/22/2018,19.765
5/23/2018,19.6377
5/24/2018,19.5777
5/25/2018,19.535
5/26/2018,19.535
5/27/2018,19.526
5/28/2018,19.5886
5/29/2018,19.8325
5/30/2018,19.781
5/31/2018,19.9145
6/1/2018,19.932
6/2/2018,19.932
6/3/2018,19.9424
6/4/2018,20.0627
6/5/2018,20.4004
6/6/2018,20.3065
6/7/2018,20.4303
6/8/2018,20.282
6/9/2018,20.282
6/10/2018,20.3395
6/11/2018,20.5734
6/12/2018,20.705
6/13/2018,20.6656
6/14/2018,20.8521
6/15/2018,20.624
6/16/2018,20.624
6/17/2018,20.6841
6/18/2018,20.5503
6/19/2018,20.5256
6/20/2018,20.3702
6/21/2018,20.3238
6/22/2018,20.002
6/23/2018,20.002
6/24/2018,20.0433
6/25/2018,19.9037
6/26/2018,19.9171
6/27/2018,20.1551
6/28/2018,19.7441
6/29/2018,19.909
6/30/2018,19.909
7/1/2018,19.8027
7/2/2018,19.9644
7/3/2018,19.5096
7/4/2018,19.435
7/5/2018,19.2526
7/6/2018,19.0553
7/7/2018,19.015
7/8/2018,19.0713
7/9/2018,19.1808
7/10/2018,19.0205
7/11/2018,19.0701
7/12/2018,18.9699
7/13/2018,18.882
7/14/2018,18.882
7/15/2018,18.9014
7/16/2018,18.8356
7/17/2018,18.8885
7/18/2018,18.9027
7/19/2018,19.0346
7/20/2018,19.018
7/21/2018,19.018
7/22/2018,19.018
7/23/2018,18.915
7/24/2018,18.8596
7/25/2018,18.6632
7/26/2018,18.634
7/27/2018,18.618
7/28/2018,18.618
7/29/2018,18.6217
7/30/2018,18.5339
7/31/2018,18.6686
8/1/2018,18.594
8/2/2018,18.649
8/3/2018,18.556
8/4/2018,18.556
8/5/2018,18.5705
8/6/2018,18.5342
8/7/2018,18.4592
8/8/2018,18.4731
8/9/2018,18.7358
8/10/2018,18.9112
8/11/2018,18.9112
8/12/2018,19.0877
8/13/2018,19.1462
8/14/2018,18.8949
8/15/2018,19.1882
8/16/2018,19.0216
8/17/2018,18.8935
8/18/2018,18.8935
8/19/2018,18.8932
8/20/2018,19.0026
8/21/2018,18.9474
8/22/2018,18.7617
8/23/2018,19.0186
8/24/2018,18.9135
8/25/2018,18.9135
8/26/2018,18.7826
8/27/2018,18.8039
8/28/2018,19.0695
8/29/2018,18.9413
8/30/2018,19.1036
8/31/2018,19.0845
9/1/2018,19.0841
9/2/2018,19.1119
9/3/2018,19.1996
9/4/2018,19.3831
9/5/2018,19.3519
9/6/2018,19.2363
9/7/2018,19.3219
9/8/2018,19.3227
9/9/2018,19.3289
9/10/2018,19.2807
9/11/2018,19.2081
9/12/2018,19.0421
9/13/2018,18.8334
9/14/2018,18.8913
9/15/2018,18.8913
9/17/2018,18.8579
9/18/2018,18.804
9/19/2018,18.7705
9/20/2018,18.8331
9/21/2018,18.8289
9/22/2018,18.8289
9/24/2018,18.9781
9/25/2018,18.9894
9/26/2018,18.8497
9/27/2018,18.7991
9/28/2018,18.7179
9/29/2018,18.7179
10/1/2018,18.7155
10/2/2018,18.8007
10/3/2018,19.0447
10/4/2018,19.1261
10/5/2018,18.8238
10/6/2018,18.8238
10/8/2018,18.9408
10/9/2018,19.0103
